submission timestamp,customer name,customer email address,description,open/closed status,closed timestamp,paid,s_week,c_week
10/28/2016 10:19:12 PM|11:31:12 AM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,10/31/2016 8:24:00 PM|5:02:24 PM,458,44,45
10/29/2016 1:12:00 AM|5:02:24 PM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,11/1/2016 1:55:12 AM|11:45:36 AM,324,44,45
10/29/2016 6:43:12 AM|11:45:36 AM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,11/1/2016 4:48:00 AM|3:50:24 AM,156,44,45
10/29/2016 9:36:00 AM|3:50:24 AM,Lyudmil Petrov,LyudmilPetrov@gmail.com,issue with transaction fee,Closed,11/1/2016 10:19:12 AM|2:38:24 PM,2121,44,45
10/29/2016 3:07:12 PM|2:38:24 PM,Take Bill,TakeBill@yahoo.com,Issue with the server,Closed,11/1/2016 1:12:00 PM|8:09:36 PM,1233,44,45
10/29/2016 6:00:00 PM|8:09:36 PM,Zdrasti Prrasti,ZdrastiPrrasti@email.com,Issue with the web page,Closed,11/1/2016 6:43:12 PM|2:52:48 PM,32321,44,45
10/29/2016 11:31:12 PM|2:52:48 PM,Chocho Discoto,ChochoDiscoto@gmail.com,Issue with the router,Closed,11/1/2016 9:36:00 PM|6:57:36 AM,333,44,45
10/30/2016 2:24:00 AM|6:57:36 AM,Bebcho K,BebchoK@yahoo.com,Issue with the router,Closed,11/2/2016 3:07:12 AM|5:45:36 PM,323,44,45
10/30/2016 7:55:12 AM|5:45:36 PM,Choli Poli,CholiPoli@email.com,Issue with the server,Closed,11/2/2016 6:00:00 AM|11:16:48 PM,456,44,45
10/30/2016 10:48:00 AM|11:16:48 PM,Ivan Chou,IvanChou@yahoo.com,Issue with the server,Closed,11/2/2016 11:31:12 AM|6:00:00 PM,8756,44,45
10/30/2016 4:19:12 PM|6:00:00 PM,Lyudmil Petrov,LyudmilPetrov@email.com,Issue with the web page,Closed,11/2/2016 2:24:00 PM|10:04:48 AM,6565,44,45
10/30/2016 7:12:00 PM|10:04:48 AM,Take Bill,TakeBill@gmail.com,issue with transaction fee,Closed,11/2/2016 7:55:12 PM|8:52:48 PM,432,44,45
10/31/2016 12:43:12 AM|8:52:48 PM,Zdrasti Prrasti,ZdrastiPrrasti@yahoo.com,Issue with the server,Closed,11/2/2016 10:48:00 PM|2:24:00 AM,458,45,45
10/31/2016 3:36:00 AM|2:24:00 AM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,11/3/2016 4:19:12 AM|9:07:12 PM,324,45,45
10/31/2016 9:07:12 AM|9:07:12 PM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,11/3/2016 7:12:00 AM|1:12:00 PM,156,45,45
10/31/2016 12:00:00 PM|1:12:00 PM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,11/3/2016 12:43:12 PM|12:00:00 AM,2121,45,45
10/31/2016 5:31:12 PM|12:00:00 AM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,11/3/2016 3:36:00 PM|5:31:12 AM,,45,45
10/31/2016 8:24:00 PM|5:31:12 AM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,11/3/2016 9:07:12 PM|12:14:24 AM,32321,45,45
11/1/2016 1:55:12 AM|12:14:24 AM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,11/4/2016|4:19:12 PM,333,45,45
11/1/2016 4:48:00 AM|4:19:12 PM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,11/4/2016 5:31:12 AM|3:07:12 AM,323,45,45
11/1/2016 10:19:12 AM|3:07:12 AM,Lyudmil Petrov,LyudmilPetrov@gmail.com,issue with transaction fee,Closed,11/4/2016 8:24:00 AM|8:38:24 AM,456,45,45
11/1/2016 1:12:00 PM|8:38:24 AM,Take Bill,TakeBill@yahoo.com,Issue with the server,Closed,11/4/2016 1:55:12 PM|3:21:36 AM,8756,45,45
11/1/2016 6:43:12 PM|3:21:36 AM,Zdrasti Prrasti,ZdrastiPrrasti@email.com,Issue with the web page,Closed,11/4/2016 4:48:00 PM|7:26:24 PM,6565,45,45
11/1/2016 9:36:00 PM|7:26:24 PM,Chocho Discoto,ChochoDiscoto@gmail.com,Issue with the router,Closed,11/4/2016 10:19:12 PM|6:14:24 AM,432,45,45
11/2/2016 3:07:12 AM|6:14:24 AM,Bebcho K,BebchoK@yahoo.com,Issue with the router,Closed,11/5/2016 1:12:00 AM|11:45:36 AM,458,45,45
11/2/2016 6:00:00 AM|11:45:36 AM,Choli Poli,CholiPoli@email.com,Issue with the server,Closed,11/5/2016 6:43:12 AM|6:28:48 AM,324,45,45
11/2/2016 11:31:12 AM|6:28:48 AM,Ivan Chou,IvanChou@yahoo.com,Issue with the server,Closed,11/5/2016 9:36:00 AM|10:33:36 PM,156,45,45
11/2/2016 2:24:00 PM|10:33:36 PM,Lyudmil Petrov,LyudmilPetrov@email.com,Issue with the web page,Closed,11/5/2016 3:07:12 PM|9:21:36 AM,2121,45,45
11/2/2016 7:55:12 PM|9:21:36 AM,Take Bill,TakeBill@gmail.com,issue with transaction fee,Closed,11/5/2016 6:00:00 PM|2:52:48 PM,1233,45,45
11/2/2016 10:48:00 PM|2:52:48 PM,Zdrasti Prrasti,ZdrastiPrrasti@yahoo.com,Issue with the server,Closed,11/5/2016 11:31:12 PM|9:36:00 AM,32321,45,45
11/3/2016 4:19:12 AM|9:36:00 AM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,11/6/2016 2:24:00 AM|1:40:48 AM,333,45,45
11/3/2016 7:12:00 AM|1:40:48 AM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,11/6/2016 7:55:12 AM|12:28:48 PM,323,45,45
11/3/2016 12:43:12 PM|12:28:48 PM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,11/6/2016 10:48:00 AM|6:00:00 PM,456,45,45
11/3/2016 3:36:00 PM|6:00:00 PM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,11/6/2016 4:19:12 PM|12:43:12 PM,,45,45
11/3/2016 9:07:12 PM|12:43:12 PM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,11/6/2016 7:12:00 PM|4:48:00 AM,6565,45,45
11/4/2016|4:48:00 AM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,11/7/2016 12:43:12 AM|3:36:00 PM,432,45,46
11/4/2016 5:31:12 AM|3:36:00 PM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,11/7/2016 3:36:00 AM|9:07:12 PM,458,45,46
11/4/2016 8:24:00 AM|9:07:12 PM,Lyudmil Petrov,LyudmilPetrov@gmail.com,issue with transaction fee,Closed,11/7/2016 9:07:12 AM|3:50:24 PM,324,45,46
11/4/2016 1:55:12 PM|3:50:24 PM,Take Bill,TakeBill@yahoo.com,Issue with the server,Closed,11/7/2016 12:00:00 PM|7:55:12 AM,156,45,46
11/4/2016 4:48:00 PM|7:55:12 AM,Zdrasti Prrasti,ZdrastiPrrasti@email.com,Issue with the web page,Closed,11/7/2016 5:31:12 PM|6:43:12 PM,2121,45,46
11/4/2016 10:19:12 PM|6:43:12 PM,Chocho Discoto,ChochoDiscoto@gmail.com,Issue with the router,Closed,11/7/2016 8:24:00 PM|12:14:24 AM,1233,45,46
11/5/2016 1:12:00 AM|12:14:24 AM,Bebcho K,BebchoK@yahoo.com,Issue with the router,Closed,11/8/2016 1:55:12 AM|6:57:36 PM,32321,45,46
11/5/2016 6:43:12 AM|6:57:36 PM,Choli Poli,CholiPoli@email.com,Issue with the server,Closed,11/8/2016 4:48:00 AM|11:02:24 AM,333,45,46
11/5/2016 9:36:00 AM|11:02:24 AM,Ivan Chou,IvanChou@yahoo.com,Issue with the server,Closed,11/8/2016 10:19:12 AM|9:50:24 PM,323,45,46
11/5/2016 3:07:12 PM|9:50:24 PM,Lyudmil Petrov,LyudmilPetrov@email.com,Issue with the web page,Closed,11/8/2016 1:12:00 PM|3:21:36 AM,456,45,46
11/5/2016 6:00:00 PM|3:21:36 AM,Take Bill,TakeBill@gmail.com,issue with transaction fee,Closed,11/8/2016 6:43:12 PM|10:04:48 PM,8756,45,46
11/5/2016 11:31:12 PM|10:04:48 PM,Zdrasti Prrasti,ZdrastiPrrasti@yahoo.com,Issue with the server,Closed,11/8/2016 9:36:00 PM|2:09:36 PM,6565,45,46
11/6/2016 2:24:00 AM|2:09:36 PM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,11/9/2016 3:07:12 AM|12:57:36 AM,432,45,46
11/6/2016 7:55:12 AM|12:57:36 AM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,11/9/2016 6:00:00 AM|6:28:48 AM,458,45,46
11/6/2016 10:48:00 AM|6:28:48 AM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,11/9/2016 11:31:12 AM|1:12:00 AM,324,45,46
11/6/2016 4:19:12 PM|1:12:00 AM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,11/9/2016 2:24:00 PM|5:16:48 PM,,45,46
11/6/2016 7:12:00 PM|5:16:48 PM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,11/9/2016 7:55:12 PM|4:04:48 AM,2121,45,46
11/7/2016 12:43:12 AM|4:04:48 AM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,11/9/2016 10:48:00 PM|9:36:00 AM,1233,46,46
11/7/2016 3:36:00 AM|9:36:00 AM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,11/10/2016 4:19:12 AM|4:19:12 AM,32321,46,46
11/7/2016 9:07:12 AM|4:19:12 AM,Lyudmil Petrov,LyudmilPetrov@gmail.com,issue with transaction fee,Closed,11/10/2016 7:12:00 AM|8:24:00 PM,333,46,46
11/7/2016 12:00:00 PM|8:24:00 PM,Take Bill,TakeBill@yahoo.com,Issue with the server,Closed,11/10/2016 12:43:12 PM|7:12:00 AM,323,46,46
11/7/2016 5:31:12 PM|7:12:00 AM,Zdrasti Prrasti,ZdrastiPrrasti@email.com,Issue with the web page,Closed,11/10/2016 3:36:00 PM|12:43:12 PM,456,46,46
11/7/2016 8:24:00 PM|12:43:12 PM,Chocho Discoto,ChochoDiscoto@gmail.com,Issue with the router,Closed,11/10/2016 9:07:12 PM|7:26:24 AM,8756,46,46
11/8/2016 1:55:12 AM|7:26:24 AM,Bebcho K,BebchoK@yahoo.com,Issue with the router,Closed,11/11/2016|11:31:12 PM,6565,46,46
11/8/2016 4:48:00 AM|11:31:12 PM,Choli Poli,CholiPoli@email.com,Issue with the server,Closed,11/11/2016 5:31:12 AM|10:19:12 AM,432,46,46
11/8/2016 10:19:12 AM|10:19:12 AM,Ivan Chou,IvanChou@yahoo.com,Issue with the server,Closed,11/11/2016 8:24:00 AM|3:50:24 PM,458,46,46
11/8/2016 1:12:00 PM|3:50:24 PM,Lyudmil Petrov,LyudmilPetrov@email.com,Issue with the web page,Closed,11/11/2016 1:55:12 PM|10:33:36 AM,324,46,46
11/8/2016 6:43:12 PM|10:33:36 AM,Take Bill,TakeBill@gmail.com,issue with transaction fee,Closed,11/11/2016 4:48:00 PM|2:38:24 AM,156,46,46
11/8/2016 9:36:00 PM|2:38:24 AM,Zdrasti Prrasti,ZdrastiPrrasti@yahoo.com,Issue with the server,Closed,11/11/2016 10:19:12 PM|1:26:24 PM,2121,46,46
11/9/2016 3:07:12 AM|1:26:24 PM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,11/12/2016 1:12:00 AM|6:57:36 PM,1233,46,46
11/9/2016 6:00:00 AM|6:57:36 PM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,11/12/2016 6:43:12 AM|1:40:48 PM,32321,46,46
11/9/2016 11:31:12 AM|1:40:48 PM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,11/12/2016 9:36:00 AM|5:45:36 AM,333,46,46
11/9/2016 2:24:00 PM|5:45:36 AM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,11/12/2016 3:07:12 PM|4:33:36 PM,,46,46
11/9/2016 7:55:12 PM|4:33:36 PM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,11/12/2016 6:00:00 PM|10:04:48 PM,456,46,46
11/9/2016 10:48:00 PM|10:04:48 PM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,11/12/2016 11:31:12 PM|4:48:00 PM,8756,46,46
11/10/2016 4:19:12 AM|4:48:00 PM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,11/13/2016 2:24:00 AM|8:52:48 AM,6565,46,46
11/10/2016 7:12:00 AM|8:52:48 AM,Lyudmil Petrov,LyudmilPetrov@gmail.com,issue with transaction fee,Closed,11/13/2016 7:55:12 AM|7:40:48 PM,432,46,46
11/10/2016 12:43:12 PM|7:40:48 PM,Take Bill,TakeBill@yahoo.com,Issue with the server,Closed,11/13/2016 10:48:00 AM|1:12:00 AM,458,46,46
11/10/2016 3:36:00 PM|1:12:00 AM,Zdrasti Prrasti,ZdrastiPrrasti@email.com,Issue with the web page,Closed,11/13/2016 4:19:12 PM|7:55:12 PM,324,46,46
11/10/2016 9:07:12 PM|7:55:12 PM,Chocho Discoto,ChochoDiscoto@gmail.com,Issue with the router,Closed,11/13/2016 7:12:00 PM|12:00:00 PM,156,46,46
11/11/2016|12:00:00 PM,Bebcho K,BebchoK@yahoo.com,Issue with the router,Closed,11/14/2016 12:43:12 AM|10:48:00 PM,2121,46,47
11/11/2016 5:31:12 AM|10:48:00 PM,Choli Poli,CholiPoli@email.com,Issue with the server,Closed,11/14/2016 3:36:00 AM|4:19:12 AM,1233,46,47
11/11/2016 8:24:00 AM|4:19:12 AM,Ivan Chou,IvanChou@yahoo.com,Issue with the server,Closed,11/14/2016 9:07:12 AM|11:02:24 PM,32321,46,47
11/11/2016 1:55:12 PM|11:02:24 PM,Lyudmil Petrov,LyudmilPetrov@email.com,Issue with the web page,Closed,11/14/2016 12:00:00 PM|3:07:12 PM,333,46,47
11/11/2016 4:48:00 PM|3:07:12 PM,Take Bill,TakeBill@gmail.com,issue with transaction fee,Closed,11/14/2016 5:31:12 PM|1:55:12 AM,323,46,47
11/11/2016 10:19:12 PM|1:55:12 AM,Zdrasti Prrasti,ZdrastiPrrasti@yahoo.com,Issue with the server,Closed,11/14/2016 8:24:00 PM|7:26:24 AM,456,46,47
11/12/2016 1:12:00 AM|7:26:24 AM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,11/15/2016 1:55:12 AM|2:09:36 AM,8756,46,47
11/12/2016 6:43:12 AM|2:09:36 AM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,11/15/2016 4:48:00 AM|6:14:24 PM,6565,46,47
11/12/2016 9:36:00 AM|6:14:24 PM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,11/15/2016 10:19:12 AM|5:02:24 AM,432,46,47
11/12/2016 3:07:12 PM|5:02:24 AM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,11/15/2016 1:12:00 PM|10:33:36 AM,,46,47
11/12/2016 6:00:00 PM|10:33:36 AM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,11/15/2016 6:43:12 PM|5:16:48 AM,324,46,47
11/12/2016 11:31:12 PM|5:16:48 AM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,11/15/2016 9:36:00 PM|9:21:36 PM,156,46,47
11/13/2016 2:24:00 AM|9:21:36 PM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,11/16/2016 3:07:12 AM|8:09:36 AM,2121,46,47
11/13/2016 7:55:12 AM|8:09:36 AM,Lyudmil Petrov,LyudmilPetrov@gmail.com,issue with transaction fee,Closed,11/16/2016 6:00:00 AM|1:40:48 PM,1233,46,47
11/13/2016 10:48:00 AM|1:40:48 PM,Take Bill,TakeBill@yahoo.com,Issue with the server,Closed,11/16/2016 8:52:48 AM|8:24:00 AM,32321,46,47
11/13/2016 4:19:12 PM|8:24:00 AM,Zdrasti Prrasti,ZdrastiPrrasti@email.com,Issue with the web page,Closed,11/16/2016 2:24:00 PM|12:28:48 AM,333,46,47
11/13/2016 7:12:00 PM|12:28:48 AM,Chocho Discoto,ChochoDiscoto@gmail.com,Issue with the router,Closed,11/16/2016 5:16:48 PM|11:16:48 AM,323,46,47
11/14/2016 12:43:12 AM|11:16:48 AM,Bebcho K,BebchoK@yahoo.com,Issue with the router,Closed,11/16/2016 10:48:00 PM|4:48:00 PM,456,47,47
11/14/2016 3:36:00 AM|4:48:00 PM,Choli Poli,CholiPoli@email.com,Issue with the server,Closed,11/17/2016 1:40:48 AM|11:31:12 AM,8756,47,47
11/14/2016 9:07:12 AM|11:31:12 AM,Ivan Chou,IvanChou@yahoo.com,Issue with the server,Closed,11/17/2016 7:12:00 AM|3:36:00 AM,6565,47,47
11/14/2016 12:00:00 PM|3:36:00 AM,Lyudmil Petrov,LyudmilPetrov@email.com,Issue with the web page,Closed,11/17/2016 10:04:48 AM|2:24:00 PM,432,47,47
11/14/2016 5:31:12 PM|2:24:00 PM,Take Bill,TakeBill@gmail.com,issue with transaction fee,Closed,11/17/2016 3:36:00 PM|7:55:12 PM,458,47,47
11/14/2016 8:24:00 PM|7:55:12 PM,Zdrasti Prrasti,ZdrastiPrrasti@yahoo.com,Issue with the server,Closed,11/17/2016 6:28:48 PM|2:38:24 PM,324,47,47
11/15/2016 1:55:12 AM|2:38:24 PM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,11/18/2016|6:43:12 AM,156,47,47
11/15/2016 4:48:00 AM|6:43:12 AM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,11/18/2016 2:52:48 AM|5:31:12 PM,2121,47,47
11/15/2016 10:19:12 AM|5:31:12 PM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,11/18/2016 8:24:00 AM|11:02:24 PM,1233,47,47
11/15/2016 1:12:00 PM|11:02:24 PM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,11/18/2016 11:16:48 AM|5:45:36 PM,,47,47
11/15/2016 6:43:12 PM|5:45:36 PM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,11/18/2016 4:48:00 PM|9:50:24 AM,333,47,47
11/15/2016 9:36:00 PM|9:50:24 AM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,11/18/2016 7:40:48 PM|8:38:24 PM,323,47,47
11/16/2016 3:07:12 AM|8:38:24 PM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,11/19/2016 1:12:00 AM|2:09:36 AM,456,47,47
11/16/2016 6:00:00 AM|2:09:36 AM,Lyudmil Petrov,LyudmilPetrov@gmail.com,issue with transaction fee,Closed,11/19/2016 4:04:48 AM|8:52:48 PM,8756,47,47
11/16/2016 8:52:48 AM|8:52:48 PM,Take Bill,TakeBill@yahoo.com,Issue with the server,Closed,11/19/2016 9:36:00 AM|12:57:36 PM,6565,47,47
11/16/2016 2:24:00 PM|12:57:36 PM,Zdrasti Prrasti,ZdrastiPrrasti@email.com,Issue with the web page,Closed,11/19/2016 12:28:48 PM|11:45:36 PM,432,47,47
11/16/2016 5:16:48 PM|11:45:36 PM,Chocho Discoto,ChochoDiscoto@gmail.com,Issue with the router,Closed,11/19/2016 6:00:00 PM|5:16:48 AM,458,47,47
11/16/2016 10:48:00 PM|5:16:48 AM,Bebcho K,BebchoK@yahoo.com,Issue with the router,Closed,11/19/2016 8:52:48 PM|12:00:00 AM,324,47,47
11/17/2016 1:40:48 AM|12:00:00 AM,Choli Poli,CholiPoli@email.com,Issue with the server,Closed,11/20/2016 2:24:00 AM|4:04:48 PM,156,47,47
11/17/2016 7:12:00 AM|4:04:48 PM,Ivan Chou,IvanChou@yahoo.com,Issue with the server,Closed,11/20/2016 5:16:48 AM|2:52:48 AM,2121,47,47
11/17/2016 10:04:48 AM|2:52:48 AM,Lyudmil Petrov,LyudmilPetrov@email.com,Issue with the web page,Closed,11/20/2016 10:48:00 AM|8:24:00 AM,1233,47,47
11/17/2016 3:36:00 PM|8:24:00 AM,Take Bill,TakeBill@gmail.com,issue with transaction fee,Closed,11/20/2016 1:40:48 PM|3:07:12 AM,32321,47,47
11/17/2016 6:28:48 PM|3:07:12 AM,Zdrasti Prrasti,ZdrastiPrrasti@yahoo.com,Issue with the server,Closed,11/20/2016 4:33:36 PM|7:12:00 PM,333,47,47
11/18/2016|7:12:00 PM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,11/20/2016 10:04:48 PM|6:00:00 AM,323,47,47
11/18/2016 2:52:48 AM|6:00:00 AM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,11/21/2016 12:57:36 AM|11:31:12 AM,456,47,48
11/18/2016 8:24:00 AM|11:31:12 AM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,11/21/2016 6:28:48 AM|6:14:24 AM,8756,47,48
11/18/2016 11:16:48 AM|6:14:24 AM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,11/21/2016 9:21:36 AM|10:19:12 PM,,47,48
11/18/2016 4:48:00 PM|10:19:12 PM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,11/21/2016 12:14:24 PM|9:07:12 AM,432,47,48
11/18/2016 7:40:48 PM|9:07:12 AM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,11/21/2016 5:45:36 PM|2:38:24 PM,458,47,48
11/19/2016 1:12:00 AM|2:38:24 PM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,11/21/2016 8:38:24 PM|9:21:36 AM,324,47,48
11/19/2016 4:04:48 AM|9:21:36 AM,Lyudmil Petrov,LyudmilPetrov@gmail.com,issue with transaction fee,Closed,11/22/2016 2:09:36 AM|1:26:24 AM,156,47,48
11/19/2016 9:36:00 AM|1:26:24 AM,Take Bill,TakeBill@yahoo.com,Issue with the server,Closed,11/22/2016 5:02:24 AM|12:14:24 PM,2121,47,48
11/19/2016 12:28:48 PM|12:14:24 PM,Zdrasti Prrasti,ZdrastiPrrasti@email.com,Issue with the web page,Closed,11/22/2016 10:33:36 AM|5:45:36 PM,1233,47,48
11/19/2016 6:00:00 PM|5:45:36 PM,Chocho Discoto,ChochoDiscoto@gmail.com,Issue with the router,Closed,11/22/2016 1:26:24 PM|12:28:48 PM,32321,47,48
11/19/2016 8:52:48 PM|12:28:48 PM,Bebcho K,BebchoK@yahoo.com,Issue with the router,Closed,11/22/2016 6:57:36 PM|4:33:36 AM,333,47,48
11/20/2016 2:24:00 AM|4:33:36 AM,Choli Poli,CholiPoli@email.com,Issue with the server,Closed,11/22/2016 9:50:24 PM|3:21:36 PM,323,47,48
11/20/2016 5:16:48 AM|3:21:36 PM,Ivan Chou,IvanChou@yahoo.com,Issue with the server,Closed,11/23/2016 3:21:36 AM|8:52:48 PM,456,47,48
11/20/2016 10:48:00 AM|8:52:48 PM,Lyudmil Petrov,LyudmilPetrov@email.com,Issue with the web page,Closed,11/23/2016 6:14:24 AM|3:36:00 PM,8756,47,48
11/20/2016 1:40:48 PM|3:36:00 PM,Take Bill,TakeBill@gmail.com,issue with transaction fee,Closed,11/23/2016 11:45:36 AM|7:40:48 AM,6565,47,48
11/20/2016 4:33:36 PM|7:40:48 AM,Zdrasti Prrasti,ZdrastiPrrasti@yahoo.com,Issue with the server,Closed,11/23/2016 2:38:24 PM|6:28:48 PM,432,47,48
11/20/2016 10:04:48 PM|6:28:48 PM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,11/23/2016 8:09:36 PM|12:00:00 AM,458,47,48
11/21/2016 12:57:36 AM|12:00:00 AM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,11/23/2016 11:02:24 PM|6:43:12 PM,324,48,48
11/21/2016 6:28:48 AM|6:43:12 PM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,11/24/2016 4:33:36 AM|10:48:00 AM,156,48,48
11/21/2016 9:21:36 AM|10:48:00 AM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,11/24/2016 7:26:24 AM|9:36:00 PM,,48,48
11/21/2016 12:14:24 PM|9:36:00 PM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,11/24/2016 12:57:36 PM|3:07:12 AM,1233,48,48
11/21/2016 5:45:36 PM|3:07:12 AM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,11/24/2016 3:50:24 PM|9:50:24 PM,32321,48,48
11/21/2016 8:38:24 PM|9:50:24 PM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,11/24/2016 9:21:36 PM|1:55:12 PM,333,48,48
11/22/2016 2:09:36 AM|1:55:12 PM,Lyudmil Petrov,LyudmilPetrov@gmail.com,issue with transaction fee,Closed,11/25/2016 12:14:24 AM|12:43:12 AM,323,48,48
11/22/2016 5:02:24 AM|12:43:12 AM,Take Bill,TakeBill@yahoo.com,Issue with the server,Closed,11/25/2016 5:45:36 AM|6:14:24 AM,456,48,48
11/22/2016 10:33:36 AM|6:14:24 AM,Zdrasti Prrasti,ZdrastiPrrasti@email.com,Issue with the web page,Closed,11/25/2016 8:38:24 AM|12:57:36 AM,8756,48,48
11/22/2016 1:26:24 PM|12:57:36 AM,Chocho Discoto,ChochoDiscoto@gmail.com,Issue with the router,Closed,11/25/2016 2:09:36 PM|5:02:24 PM,6565,48,48
11/22/2016 6:57:36 PM|5:02:24 PM,Bebcho K,BebchoK@yahoo.com,Issue with the router,Closed,11/25/2016 5:02:24 PM|3:50:24 AM,432,48,48
11/22/2016 9:50:24 PM|3:50:24 AM,Choli Poli,CholiPoli@email.com,Issue with the server,Closed,11/25/2016 10:33:36 PM|9:21:36 AM,458,48,48
11/23/2016 3:21:36 AM|9:21:36 AM,Ivan Chou,IvanChou@yahoo.com,Issue with the server,Closed,11/26/2016 1:26:24 AM|4:04:48 AM,324,48,48
11/23/2016 6:14:24 AM|4:04:48 AM,Lyudmil Petrov,LyudmilPetrov@email.com,Issue with the web page,Closed,11/26/2016 6:57:36 AM|8:09:36 PM,156,48,48
11/23/2016 11:45:36 AM|8:09:36 PM,Take Bill,TakeBill@gmail.com,issue with transaction fee,Closed,11/26/2016 9:50:24 AM|6:57:36 AM,2121,48,48
11/23/2016 2:38:24 PM|6:57:36 AM,Zdrasti Prrasti,ZdrastiPrrasti@yahoo.com,Issue with the server,Closed,11/26/2016 3:21:36 PM|12:28:48 PM,1233,48,48
11/23/2016 8:09:36 PM|12:28:48 PM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,11/26/2016 6:14:24 PM|7:12:00 AM,32321,48,48
11/23/2016 11:02:24 PM|7:12:00 AM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,11/26/2016 11:45:36 PM|11:16:48 PM,333,48,48
11/24/2016 4:33:36 AM|11:16:48 PM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,11/27/2016 2:38:24 AM|10:04:48 AM,323,48,48
11/24/2016 7:26:24 AM|10:04:48 AM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,11/27/2016 8:09:36 AM|3:36:00 PM,,48,48
11/24/2016 12:57:36 PM|3:36:00 PM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,11/27/2016 11:02:24 AM|10:19:12 AM,8756,48,48
11/24/2016 3:50:24 PM|10:19:12 AM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,11/27/2016 4:33:36 PM|2:24:00 AM,6565,48,48
11/24/2016 9:21:36 PM|2:24:00 AM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,11/27/2016 7:26:24 PM|1:12:00 PM,432,48,48
